pilot_id,stratum,unicode,char,catalog_scope,authority_layer,unicode_identity_status,structure_evidence_status,source_grade,next_action,dictionary_context_entries,dictionary_context_sources,yuanliu_context_available,cihai_context_hits,wiki_hit_count,zdic_url,zdic_snapshot_available,gf0017_join_status,blocking_reason,recommended_next_action,gf0017_points_assigned,final_structure_label,cnbe_write_status,editable_copy_notice
outside_8105_strong_dictionary_context_090,outside_8105_strong_dictionary_context,U+28E86,𨺆,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A8%BA%86,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_091,outside_8105_strong_dictionary_context,U+2911B,𩄛,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A9%84%9B,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_092,outside_8105_strong_dictionary_context,U+2935F,𩍟,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A9%8D%9F,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_093,outside_8105_strong_dictionary_context,U+295A6,𩖦,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A9%96%A6,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_094,outside_8105_strong_dictionary_context,U+29811,𩠑,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A9%A0%91,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_095,outside_8105_strong_dictionary_context,U+29A9B,𩪛,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A9%AA%9B,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_096,outside_8105_strong_dictionary_context,U+29D03,𩴃,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A9%B4%83,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_097,outside_8105_strong_dictionary_context,U+2A013,𪀓,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%AA%80%93,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_098,outside_8105_strong_dictionary_context,U+2A2A5,𪊥,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%AA%8A%A5,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_099,outside_8105_strong_dictionary_context,U+2A4AB,𪒫,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%AA%92%AB,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_100,outside_8105_strong_dictionary_context,U+2A6D5,𪛕,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%AA%9B%95,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_001,outside_8105_extension_or_gap,U+20001,𠀁,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A0%80%81,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_002,outside_8105_extension_or_gap,U+20316,𠌖,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A0%8C%96,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_003,outside_8105_extension_or_gap,U+2068B,𠚋,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A0%9A%8B,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_004,outside_8105_extension_or_gap,U+20B28,𠬨,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A0%AC%A8,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_005,outside_8105_extension_or_gap,U+20E99,𠺙,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A0%BA%99,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_006,outside_8105_extension_or_gap,U+21187,𡆇,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A1%86%87,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_007,outside_8105_extension_or_gap,U+21504,𡔄,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A1%94%84,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_008,outside_8105_extension_or_gap,U+218AA,𡢪,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A1%A2%AA,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_009,outside_8105_extension_or_gap,U+21C87,𡲇,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A1%B2%87,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_010,outside_8105_extension_or_gap,U+220CA,𢃊,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A2%83%8A,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_011,outside_8105_extension_or_gap,U+22630,𢘰,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A2%98%B0,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_012,outside_8105_extension_or_gap,U+22A24,𢨤,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A2%A8%A4,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_013,outside_8105_extension_or_gap,U+22D70,𢵰,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A2%B5%B0,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_014,outside_8105_extension_or_gap,U+231A9,𣆩,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A3%86%A9,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_015,outside_8105_extension_or_gap,U+2349E,𣒞,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A3%92%9E,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_016,outside_8105_extension_or_gap,U+237A4,𣞤,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A3%9E%A4,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_017,outside_8105_extension_or_gap,U+23C87,𣲇,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A3%B2%87,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_018,outside_8105_extension_or_gap,U+23FAD,𣾭,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A3%BE%AD,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_019,outside_8105_extension_or_gap,U+242A0,𤊠,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A4%8A%A0,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_020,outside_8105_extension_or_gap,U+24613,𤘓,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A4%98%93,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_021,outside_8105_extension_or_gap,U+24A38,𤨸,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A4%A8%B8,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_022,outside_8105_extension_or_gap,U+24EB6,𤺶,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A4%BA%B6,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
