row_id,character,unicode_codepoint,standard_rank,candidate_structure_label,candidate_decomposition,direct_component_candidates,radical,standard_evidence_status,base_assigned_score,component_validity_score,radical_validity_score,structure_first_decomposition_score,newly_assigned_score,assigned_score,formal_total,row_score_status,remaining_blocked_items,cnbe_write_status,database_rebuild_status
8105_full_4649,涅,U+6D85,4649,左右,⿰氵圼,氵 圼,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4650,涠,U+6DA0,4650,左右,⿰氵围,氵 围,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4651,浞,U+6D5E,4651,左右,⿰氵足,氵 足,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4652,涓,U+6D93,4652,左右,⿰氵肙,氵 肙,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4653,浥,U+6D65,4653,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4654,涔,U+6D94,4654,左右,⿰氵岑,氵 岑,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4655,浜,U+6D5C,4655,左右,⿰氵兵,氵 兵,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4656,浠,U+6D60,4656,左右,⿰氵希,氵 希,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4657,浣,U+6D63,4657,左右,⿰氵完,氵 完,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4658,浚,U+6D5A,4658,左右,⿰氵夋,氵 夋,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4659,悚,U+609A,4659,左右,⿰忄束,束 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4660,悭,U+60AD,4660,左右,⿰忄坚,坚 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4661,悝,U+609D,4661,左右,⿰忄里,里 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4662,悒,U+6092,4662,左右,⿰忄邑,邑 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4663,悌,U+608C,4663,左右,⿰忄弟,弟 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4664,悛,U+609B,4664,左右,⿰忄夋,夋 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4665,宸,U+5BB8,4665,上下,⿱宀辰,辰 宀,宀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4666,窈,U+7A88,4666,上下,⿱穴幼,穴 幼,穴,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4667,剜,U+525C,4667,左右,⿰宛刂,刂 宛,刂,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4668,诹,U+8BF9,4668,左右,⿰讠取,讠 取,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4669,冢,U+51A2,4669,上下,⿱冖豖,冖 豖,冖,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4670,诼,U+8BFC,4670,左右,⿰讠豖,讠 豖,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4671,袒,U+8892,4671,左右,⿰衤旦,旦 衤,衤,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4672,袢,U+88A2,4672,左右,⿰衤半,半 衤,衤,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4673,祯,U+796F,4673,左右,⿰礻贞,礻 贞,礻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4674,诿,U+8BFF,4674,左右,⿰讠委,委 讠,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4675,谀,U+8C00,4675,左右,⿰讠臾,讠 臾,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4676,谂,U+8C02,4676,左右,⿰讠念,讠 念,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4677,谄,U+8C04,4677,左右,⿰讠臽,讠 臽,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4678,谇,U+8C07,4678,左右,⿰讠卒,讠 卒,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4679,屐,U+5C50,4679,左上包,⿸尸⿰彳支,支 彳 尸,尸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4680,屙,U+5C59,4680,左上包,⿸尸阿,阿 尸,尸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4681,陬,U+966C,4681,左右,⿰阝取,取 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4682,勐,U+52D0,4682,左右,⿰孟力,孟 力,力,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4683,奘,U+5958,4683,上下,⿱壯大,大 壯,大,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4684,牂,U+7242,4684,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4685,蚩,U+86A9,4685,上下,⿱⿱屮一虫,一 虫 屮,虫,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4686,陲,U+9672,4686,左右,⿰阝垂,垂 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4687,姬,U+59EC,4687,左右,⿰女臣,女 臣,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4688,娠,U+5A20,4688,左右,⿰女辰,女 辰,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4689,娌,U+5A0C,4689,左右,⿰女里,女 里,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4690,娉,U+5A09,4690,左右,⿰女甹,甹 女,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4691,娲,U+5A32,4691,左右,⿰女呙,女 呙,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4692,娩,U+5A29,4692,左右,⿰女免,女 免,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4693,娴,U+5A34,4693,左右,⿰女闲,女 闲,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4694,娣,U+5A23,4694,左右,⿰女弟,女 弟,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4695,娓,U+5A13,4695,左右,⿰女尾,女 尾,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4696,婀,U+5A40,4696,左右,⿰女阿,女 阿,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4697,畚,U+755A,4697,上下,⿱⿱厶大田,厶 大 田,田,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4698,逡,U+9021,4698,左下包,⿺辶夋,辶 夋,辶,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4699,绠,U+7EE0,4699,左右,⿰纟更,纟 更,纟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4700,骊,U+9A8A,4700,左右,⿰马丽,马 丽,马,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4701,绡,U+7EE1,4701,左右,⿰纟肖,纟 肖,纟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4702,骋,U+9A8B,4702,左右,⿰马甹,甹 马,马,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4703,绥,U+7EE5,4703,左右,⿰纟妥,妥 纟,纟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4704,绦,U+7EE6,4704,左右,⿰纟条,纟 条,纟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4705,绨,U+7EE8,4705,左右,⿰纟弟,纟 弟,纟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4706,骎,U+9A8E,4706,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4707,邕,U+9095,4707,上下,⿱巛邑,邑 巛,邑,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4708,鸶,U+9E36,4708,上下,⿱丝鸟,鸟 丝,鸟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4709,彗,U+5F57,4709,上下,⿱⿰丰丰彐,丰 彐,彐,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4710,耜,U+801C,4710,左右,⿰耒㠯,耒 㠯,耒,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4711,焘,U+7118,4711,上下,⿱寿灬,寿 灬,灬,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4712,舂,U+8202,4712,上下,⿱?臼,臼,臼,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4713,琏,U+740F,4713,左右,⿰王连,连 王,王,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4714,琇,U+7407,4714,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4715,麸,U+9EB8,4715,左右,⿰麦夫,夫 麦,麦,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4716,揶,U+63F6,4716,左右,⿰扌耶,扌 耶,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4717,埴,U+57F4,4717,左右,⿰土直,直 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4718,埯,U+57EF,4718,左右,⿰土奄,奄 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4719,捯,U+636F,4719,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4720,掳,U+63B3,4720,左右,⿰扌虏,扌 虏,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4721,掴,U+63B4,4721,左右,⿰扌国,扌 国,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4722,埸,U+57F8,4722,左右,⿰土易,易 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4723,埵,U+57F5,4723,左右,⿰土垂,垂 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4724,赧,U+8D67,4724,左右,⿰赤?,赤,赤,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4725,埤,U+57E4,4725,左右,⿰土卑,卑 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4726,捭,U+636D,4726,左右,⿰扌卑,卑 扌,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4727,逵,U+9035,4727,左下包,⿺辶坴,坴 辶,辶,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4728,埝,U+57DD,4728,左右,⿰土念,念 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4729,堋,U+580B,4729,左右,⿰土朋,朋 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4730,堍,U+580D,4730,左右,⿰土兔,兔 土,土,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4731,掬,U+63AC,4731,左右,⿰扌匊,匊 扌,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4732,鸷,U+9E37,4732,上下,⿱执鸟,执 鸟,鸟,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4733,掖,U+6396,4733,左右,⿰扌夜,扌 夜,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4734,捽,U+637D,4734,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4735,掊,U+638A,4735,左右,⿰扌咅,扌 咅,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4736,堉,U+5809,4736,,,,,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4737,掸,U+63B8,4737,左右,⿰扌单,单 扌,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4738,捩,U+6369,4738,左右,⿰扌戾,扌 戾,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4739,掮,U+63AE,4739,左右,⿰扌肩,肩 扌,扌,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_4740,悫,U+60AB,4740,上中下,⿳士冗心,士 冗 心,心,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
