char,unicode,standard_rank,repair_status,original_block_reason,radical_source,radical_source_status,radical_resolution_status,radical_resolution_reason,approved_radical,canonical_radical,proposed_radix,proposed_radix_name,approved_strokes,approved_structure,approved_struct_type,approved_decomposition,current_cnbe,current_cnbe_hex,current_radix,current_radix_name,current_strokes,current_struct_name,current_struct_type,current_index,current_ext,proposed_cnbe,proposed_cnbe_hex,roundtrip_pass,authority_boundary
堲,U+5832,7082,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,10,上下,1,⿱即土,542155552,0x2050A320,32,土,10,上下,1,562,0,542155552,0x2050A320,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
疍,U+758D,7083,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,疋,疋,103,疋,10,上下,1,⿱疋旦,1733359824,0x6750F8D0,103,疋,10,上下,1,1933,0,1733359824,0x6750F8D0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
陴,U+9674,7085,APPLIED_RUNTIME_REPAIR_CANDIDATE,radical_resolution_blocked,approved_8105_packet,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,POSITION_LEFT_ALIAS,left 阝 resolved to 阜 from top-level decomposition position,阝,阜,170,阜,10,左右,3,⿰阝卑,2857469760,0xAA518740,170,阜,10,左右,3,116,0,2857469760,0xAA518740,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
砮,U+782E,7087,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,石,石,112,石,10,上下,1,⿱奴石,1884332768,0x7050A2E0,112,石,10,上下,1,558,0,1884332768,0x7050A2E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
翀,U+7FC0,7090,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,羽,羽,124,羽,10,左右,3,⿰羽中,2085723136,0x7C519C00,124,羽,10,左右,3,448,0,2085723136,0x7C519C00,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
翂,U+7FC2,7091,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,羽,羽,124,羽,10,左右,3,⿰羽分,2085723168,0x7C519C20,124,羽,10,左右,3,450,0,2085723168,0x7C519C20,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
剟,U+525F,7092,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,刂,刀,18,刀,10,左右,3,⿰叕刂,307348976,0x1251C5F0,18,刀,10,左右,3,1119,0,307348976,0x1251C5F0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
绤,U+7EE4,7095,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,纟,糸,120,糸,10,左右,3,⿰纟谷,2018610752,0x78518E40,120,糸,10,左右,3,228,0,2018610752,0x78518E40,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
琎,U+740E,7099,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王进,1599725792,0x5F59E0E0,95,王,11,左右,3,1550,0,1599725792,0x5F59E0E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
珸,U+73F8,7100,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王吾,1599725440,0x5F59DF80,95,王,11,左右,3,1528,0,1599725440,0x5F59DF80,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
珵,U+73F5,7101,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王呈,1599725392,0x5F59DF50,95,王,11,左右,3,1525,0,1599725392,0x5F59DF50,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
琄,U+7404,7102,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王肙,1599725632,0x5F59E040,95,王,11,左右,3,1540,0,1599725632,0x5F59E040,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
琈,U+7408,7103,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王孚,1599725696,0x5F59E080,95,王,11,左右,3,1544,0,1599725696,0x5F59E080,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
琀,U+7400,7104,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王含,1599725568,0x5F59E000,95,王,11,左右,3,1536,0,1599725568,0x5F59E000,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
珺,U+73FA,7105,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,王,王,95,王,11,左右,3,⿰王君,1599725472,0x5F59DFA0,95,王,11,左右,3,1530,0,1599725472,0x5F59DFA0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
堎,U+580E,7107,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,11,左右,3,⿰土夌,542744800,0x2059A0E0,32,土,11,左右,3,526,0,542744800,0x2059A0E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
堐,U+5810,7108,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,土,土,32,土,11,左右,3,⿰土厓,542744832,0x2059A100,32,土,11,左右,3,528,0,542744832,0x2059A100,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
菼,U+83FC,7130,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,11,上下,1,⿱艹炎,2354634688,0x8C58DFC0,140,艸,11,上下,1,1532,0,2354634688,0x8C58DFC0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
萣,U+8423,7131,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,11,上下,1,⿱艹定,2354635312,0x8C58E230,140,艸,11,上下,1,1571,0,2354635312,0x8C58E230,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
菉,U+83C9,7133,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,艹,艸,140,艸,11,上下,1,⿱艹录,2354633872,0x8C58DC90,140,艸,11,上下,1,1481,0,2354633872,0x8C58DC90,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
梽,U+68BD,7136,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,11,左右,3,⿰木志,1264167888,0x4B59ABD0,75,木,11,左右,3,701,0,1264167888,0x4B59ABD0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
桯,U+686F,7139,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,11,左右,3,⿰木呈,1264166640,0x4B59A6F0,75,木,11,左右,3,623,0,1264166640,0x4B59A6F0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
梌,U+688C,7141,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,11,左右,3,⿰木余,1264167104,0x4B59A8C0,75,木,11,左右,3,652,0,1264167104,0x4B59A8C0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
桹,U+6879,7142,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,木,木,75,木,11,左右,3,⿰木良,1264166800,0x4B59A790,75,木,11,左右,3,633,0,1264166800,0x4B59A790,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
敔,U+6554,7143,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,攵,攴,66,攴,11,左右,3,⿰吾攵,1113191744,0x4259F540,66,攴,11,左右,3,1876,0,1113191744,0x4259F540,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
硔,U+7854,7145,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,石,石,112,石,11,左右,3,⿰石共,1884923200,0x7059A540,112,石,11,左右,3,596,0,1884923200,0x7059A540,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
蛃,U+86C3,7164,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,虫,虫,142,虫,11,左右,3,⿰虫丙,2388233264,0x8E598C30,142,虫,11,左右,3,195,0,2388233264,0x8E598C30,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
崟,U+5D1F,7171,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,山,山,46,山,11,上下,1,⿱山金,777581040,0x2E58F1F0,46,山,11,上下,1,1823,0,777581040,0x2E58F1F0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
崌,U+5D0C,7174,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,山,山,46,山,11,左右,3,⿰山居,777646272,0x2E59F0C0,46,山,11,左右,3,1804,0,777646272,0x2E59F0C0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
崡,U+5D21,7175,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,山,山,46,山,11,左右,3,⿰山函,777646608,0x2E59F210,46,山,11,左右,3,1825,0,777646608,0x2E59F210,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
铏,U+94CF,7176,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,钅,金,167,金,11,左右,3,⿰钅刑,2807688432,0xA759ECF0,167,金,11,左右,3,1743,0,2807688432,0xA759ECF0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鸼,U+9E3C,7205,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,鸟,鳥,196,鳥,11,左右,3,⿰舟鸟,3294200768,0xC45983C0,196,鳥,11,左右,3,60,0,3294200768,0xC45983C0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
悆,U+6086,7206,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,心,心,61,心,11,上下,1,⿱余心,1029220448,0x3D58A860,61,心,11,上下,1,646,0,1029220448,0x3D58A860,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
鄃,U+9103,7207,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,POSITION_RIGHT_ALIAS,right 阝 resolved to 邑 from top-level decomposition position,阝,邑,163,邑,11,左右,3,⿰俞阝,2740564016,0xA359B030,163,邑,11,左右,3,771,0,2740564016,0xA359B030,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
瓻,U+74FB,7208,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,瓦,瓦,98,瓦,11,左右,3,⿰希瓦,1650061232,0x6259EFB0,98,瓦,11,左右,3,1787,0,1650061232,0x6259EFB0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
脟,U+811F,7212,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,月,月,74,月,11,左右,3,⿰月寽,1247392240,0x4A59B1F0,74,月,11,左右,3,799,0,1247392240,0x4A59B1F0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
猄,U+7304,7217,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,犭,犬,94,犬,11,左右,3,⿰犭京,1582944320,0x5E59D040,94,犬,11,左右,3,1284,0,1582944320,0x5E59D040,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
焆,U+7106,7230,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,火,火,86,火,11,左右,3,⿰火肙,1448718432,0x5659B060,86,火,11,左右,3,774,0,1448718432,0x5659B060,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
淏,U+6DCF,7233,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,11,左右,3,⿰氵昊,1431960816,0x5559FCF0,85,水,11,左右,3,1999,0,1431960816,0x5559FCF0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
淟,U+6DDF,7235,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,11,左右,3,⿰氵典,1431961072,0x5559FDF0,85,水,11,左右,3,2015,0,1431961072,0x5559FDF0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
淜,U+6DDC,7236,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,11,左右,3,⿰氵朋,1431961024,0x5559FDC0,85,水,11,左右,3,2012,0,1431961024,0x5559FDC0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
淴,U+6DF4,7237,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,11,左右,3,⿰氵忽,1431961408,0x5559FF40,85,水,11,左右,3,2036,0,1431961408,0x5559FF40,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
涴,U+6DB4,7240,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,氵,水,85,水,11,左右,3,⿰氵宛,1431960384,0x5559FB40,85,水,11,左右,3,1972,0,1431960384,0x5559FB40,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
惔,U+60D4,7244,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,忄,心,61,心,11,左右,3,⿰忄炎,1029287232,0x3D59AD40,61,心,11,左右,3,724,0,1029287232,0x3D59AD40,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
裈,U+88C8,7252,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,衤,衣,145,衣,11,左右,3,⿰衤军,2438573184,0x9159AC80,145,衣,11,左右,3,712,0,2438573184,0x9159AC80,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
祲,U+7972,7253,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,礻,示,113,示,11,左右,3,⿰礻𠬶,1901704992,0x7159B720,113,示,11,左右,3,882,0,1901704992,0x7159B720,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
谞,U+8C1E,7256,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,ALIAS,conservative variant or simplified radical alias,讠,言,149,言,11,左右,3,⿰讠胥,2505695712,0x9559E1E0,149,言,11,左右,3,1566,0,2505695712,0x9559E1E0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
弸,U+5F38,7258,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,弓,弓,57,弓,11,左右,3,⿰弓朋,962171776,0x39599380,57,弓,11,左右,3,312,0,962171776,0x39599380,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
弶,U+5F36,7259,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,弓,弓,57,弓,11,左右,3,⿰弓京,962171744,0x39599360,57,弓,11,左右,3,310,0,962171744,0x39599360,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
隃,U+9683,7261,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,POSITION_LEFT_ALIAS,left 阝 resolved to 阜 from top-level decomposition position,阝,阜,170,阜,11,左右,3,⿰阝俞,2857994288,0xAA598830,170,阜,11,左右,3,131,0,2857994288,0xAA598830,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
娵,U+5A35,7263,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女取,643416912,0x2659C350,38,女,11,左右,3,1077,0,643416912,0x2659C350,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
婼,U+5A7C,7264,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女若,643418048,0x2659C7C0,38,女,11,左右,3,1148,0,643418048,0x2659C7C0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
媖,U+5A96,7265,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女英,643418464,0x2659C960,38,女,11,左右,3,1174,0,643418464,0x2659C960,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
婍,U+5A4D,7267,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女奇,643417296,0x2659C4D0,38,女,11,左右,3,1101,0,643417296,0x2659C4D0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
婌,U+5A4C,7268,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女叔,643417280,0x2659C4C0,38,女,11,左右,3,1100,0,643417280,0x2659C4C0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
婫,U+5A6B,7269,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女昆,643417776,0x2659C6B0,38,女,11,左右,3,1131,0,643417776,0x2659C6B0,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
婤,U+5A64,7270,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女周,643417664,0x2659C640,38,女,11,左右,3,1124,0,643417664,0x2659C640,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
婘,U+5A58,7271,APPLIED_RUNTIME_REPAIR_CANDIDATE,missing_approved_radical,zdic_cached_cross_reference_radical,NETWORK_CROSS_REFERENCE_NOT_NATIONAL_STANDARD,DIRECT,main-form radical found in mapping source,女,女,38,女,11,左右,3,⿰女卷,643417472,0x2659C580,38,女,11,左右,3,1112,0,643417472,0x2659C580,True,AGENT_STANDARD_ALIGNED_TO_8105_WITH_CROSS_REFERENCE_WHERE_NEEDED
